"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 14, 2017","18,644,000","18,220,000","19,400,000","18,092,000","22.04K","2.33%"
"Dec 13, 2017","18,220,000","18,767,000","19,124,000","17,750,000","21.78K","-2.91%"
"Dec 12, 2017","18,767,000","19,191,000","19,499,000","18,600,000","25.12K","-2.21%"
"Dec 11, 2017","19,191,000","17,441,000","19,900,000","17,301,000","28.53K","10.03%"
"Dec 10, 2017","17,441,000","17,751,000","18,290,000","13,911,000","35.12K","-1.75%"
"Dec 09, 2017","17,751,000","20,050,000","20,267,000","15,420,000","38.26K","-11.47%"
"Dec 08, 2017","20,050,000","23,880,000","24,979,000","16,297,000","29.39K","-16.04%"
"Dec 07, 2017","23,880,000","18,517,000","23,956,000","18,000,000","32.15K","28.96%"
"Dec 06, 2017","18,517,000","14,655,000","19,500,000","14,636,000","35.02K","26.35%"
"Dec 05, 2017","14,655,000","13,599,000","14,803,000","13,558,000","29.49K","7.77%"
"Dec 04, 2017","13,599,000","13,130,000","13,619,000","13,101,000","22.35K","3.57%"
"Dec 03, 2017","13,130,000","12,878,000","13,456,000","12,741,000","25.53K","1.96%"
"Dec 02, 2017","12,878,000","12,500,000","13,091,000","12,462,000","30.63K","3.02%"
"Dec 01, 2017","12,500,000","11,944,000","12,580,000","11,210,000","40.46K","4.66%"
"Nov 30, 2017","11,944,000","11,190,000","12,560,000","10,135,000","49.36K","6.74%"
"Nov 29, 2017","11,190,000","11,945,000","13,550,000","10,700,000","42.96K","-6.32%"
"Nov 28, 2017","11,945,000","11,242,000","11,949,000","11,096,000","33.87K","6.25%"
"Nov 27, 2017","11,242,000","10,300,000","11,262,000","10,300,000","28.88K","9.15%"
"Nov 26, 2017","10,300,000","9,801,000","10,756,000","9,730,000","34.65K","5.09%"
"Nov 25, 2017","9,801,000","9,186,000","9,860,000","9,037,000","24.00K","6.59%"
"Nov 24, 2017","9,195,000","8,859,000","9,630,000","8,847,000","25.94K","3.79%"
"Nov 23, 2017","8,859,000","9,026,000","9,090,000","8,857,000","24.21K","-1.85%"
"Nov 22, 2017","9,026,000","8,893,000","9,154,000","8,880,000","20.89K","1.50%"
"Nov 21, 2017","8,893,000","8,901,000","9,069,000","8,550,000","25.06K","-0.09%"
"Nov 20, 2017","8,901,000","8,753,000","9,031,000","8,662,000","22.67K","1.69%"
"Nov 19, 2017","8,753,000","8,568,000","8,793,000","8,455,000","20.90K","2.16%"
"Nov 18, 2017","8,568,000","8,504,000","8,635,000","8,300,000","29.27K","0.75%"
"Nov 17, 2017","8,504,000","8,628,000","8,821,000","8,389,000","36.78K","-1.44%"
"Nov 16, 2017","8,628,000","8,295,000","8,746,000","8,150,000","39.49K","4.01%"
"Nov 15, 2017","8,295,000","7,530,000","8,365,000","7,526,000","44.50K","10.16%"
"Nov 14, 2017","7,530,000","7,430,000","7,638,000","7,400,000","25.91K","1.35%"
"Nov 13, 2017","7,430,000","6,900,000","7,875,000","6,870,000","52.14K","7.68%"
"Nov 12, 2017","6,900,000","7,173,000","7,455,000","6,430,000","40.72K","-3.81%"
"Nov 11, 2017","7,173,000","7,461,000","7,869,000","7,000,000","39.82K","-3.86%"
"Nov 10, 2017","7,461,000","8,196,000","8,259,000","7,225,000","46.91K","-8.97%"
"Nov 09, 2017","8,196,000","8,325,000","8,327,000","8,010,000","28.81K","-1.55%"
"Nov 08, 2017","8,325,000","8,210,000","8,699,000","8,120,000","29.38K","1.40%"
"Nov 07, 2017","8,210,000","8,050,000","8,331,000","8,050,000","17.08K","1.99%"
"Nov 06, 2017","8,050,000","8,429,000","8,446,000","8,033,000","23.67K","-4.50%"
"Nov 05, 2017","8,429,000","8,320,000","8,627,000","8,254,000","21.03K","1.31%"
"Nov 04, 2017","8,320,000","8,102,000","8,397,000","7,600,000","18.59K","2.69%"
"Nov 03, 2017","8,102,000","8,195,000","8,440,000","8,026,000","24.19K","-1.13%"
"Nov 02, 2017","8,195,000","7,711,000","8,650,000","7,700,000","36.59K","6.28%"
"Nov 01, 2017","7,711,000","7,389,000","7,719,000","7,241,000","26.07K","4.36%"
"Oct 31, 2017","7,389,000","6,943,000","7,433,000","6,934,000","23.36K","6.42%"
"Oct 30, 2017","6,943,000","6,933,000","6,990,000","6,820,000","16.78K","0.14%"
"Oct 29, 2017","6,933,000","6,619,000","7,080,000","6,612,000","21.83K","4.74%"
"Oct 28, 2017","6,619,000","6,661,000","6,775,000","6,593,000","13.21K","-0.63%"
"Oct 27, 2017","6,661,000","6,770,000","6,887,000","6,600,000","17.78K","-1.61%"
"Oct 26, 2017","6,770,000","6,625,000","6,849,000","6,540,000","22.53K","2.19%"
"Oct 25, 2017","6,625,000","6,387,000","6,646,000","6,181,000","24.99K","3.73%"
"Oct 24, 2017","6,387,000","6,985,000","7,008,000","6,330,000","32.18K","-8.56%"
"Oct 23, 2017","6,985,000","6,966,000","7,046,000","6,704,000","32.86K","0.27%"
"Oct 22, 2017","6,966,000","6,905,000","6,988,000","6,677,000","29.29K","0.88%"
"Oct 21, 2017","6,905,000","6,882,000","7,193,000","6,882,000","30.52K","0.33%"
"Oct 20, 2017","6,882,000","6,498,000","6,923,000","6,400,000","24.34K","5.91%"
"Oct 19, 2017","6,498,000","6,378,000","6,531,000","6,270,000","22.21K","1.88%"
"Oct 18, 2017","6,378,000","6,395,000","6,448,000","5,843,000","29.98K","-0.27%"
"Oct 17, 2017","6,395,000","6,450,000","6,474,000","6,300,000","16.76K","-0.85%"
"Oct 16, 2017","6,450,000","6,436,000","6,484,000","6,281,000","19.43K","0.22%"
"Oct 15, 2017","6,436,000","6,634,000","6,686,000","6,153,000","26.46K","-2.98%"
"Oct 14, 2017","6,634,000","6,443,000","6,649,000","6,340,000","20.97K","2.96%"
"Oct 13, 2017","6,443,000","6,384,000","6,982,000","6,384,000","45.37K","0.92%"
"Oct 12, 2017","6,384,000","5,544,000","6,390,000","5,537,000","34.07K","15.15%"
"Oct 11, 2017","5,544,000","5,517,000","5,580,000","5,480,000","11.85K","0.49%"
"Oct 10, 2017","5,517,000","5,496,000","5,655,000","5,472,000","19.99K","0.38%"
"Oct 09, 2017","5,496,000","5,239,000","5,790,000","5,201,000","22.38K","4.91%"
"Oct 08, 2017","5,239,000","5,023,000","5,248,000","5,017,000","13.94K","4.30%"
"Oct 07, 2017","5,023,000","5,001,000","5,049,000","4,952,000","6.48K","0.44%"
"Oct 06, 2017","5,001,000","4,939,000","5,034,000","4,934,000","8.94K","1.26%"
"Oct 05, 2017","4,939,000","4,902,000","4,977,000","4,811,000","10.43K","0.75%"
"Oct 04, 2017","4,902,000","4,977,000","4,988,000","4,851,000","10.70K","-1.51%"
"Oct 03, 2017","4,977,000","5,020,000","5,056,000","4,842,000","16.41K","-0.86%"
"Oct 02, 2017","5,020,000","4,958,000","5,094,000","4,956,000","19.40K","1.25%"
"Oct 01, 2017","4,958,000","4,891,000","4,979,000","4,813,000","16.23K","1.37%"
"Sep 30, 2017","4,891,000","4,658,000","4,898,000","4,654,000","15.00K","5.00%"
"Sep 29, 2017","4,658,000","4,592,000","4,710,000","4,478,000","14.06K","1.44%"
"Sep 28, 2017","4,592,000","4,654,000","4,791,000","4,518,000","21.44K","-1.33%"
"Sep 27, 2017","4,654,000","4,320,000","4,680,000","4,313,000","15.78K","7.73%"
"Sep 26, 2017","4,320,000","4,319,000","4,420,000","4,306,000","10.88K","0.02%"
"Sep 25, 2017","4,319,000","4,153,000","4,334,000","4,150,000","13.31K","4.00%"
"Sep 24, 2017","4,153,000","4,272,000","4,275,000","4,151,000","7.47K","-2.79%"
"Sep 23, 2017","4,272,000","4,156,000","4,330,000","4,101,000","9.71K","2.79%"
"Sep 22, 2017","4,156,000","4,096,000","4,255,000","4,051,000","10.61K","1.46%"
"Sep 21, 2017","4,096,000","4,373,000","4,411,000","4,062,000","13.39K","-6.33%"
"Sep 20, 2017","4,373,000","4,394,000","4,456,000","4,340,000","10.20K","-0.48%"
"Sep 19, 2017","4,394,000","4,459,000","4,498,000","4,215,000","15.38K","-1.46%"
"Sep 18, 2017","4,459,000","4,082,000","4,481,000","4,075,000","22.52K","9.24%"
"Sep 17, 2017","4,082,000","4,121,000","4,186,000","3,920,000","13.96K","-0.95%"
"Sep 16, 2017","4,121,000","4,167,000","4,322,000","3,900,000","19.56K","-1.10%"
"Sep 15, 2017","4,167,000","3,424,000","4,345,000","3,303,000","49.49K","21.70%"
"Sep 14, 2017","3,424,000","4,462,000","4,539,000","3,420,000","27.98K","-23.26%"
"Sep 13, 2017","4,462,000","4,707,000","4,722,000","4,401,000","16.94K","-5.21%"
"Sep 12, 2017","4,707,000","4,791,000","4,868,000","4,683,000","12.99K","-1.75%"
"Sep 11, 2017","4,791,000","4,715,000","4,939,000","4,680,000","13.57K","1.61%"
"Sep 10, 2017","4,715,000","4,870,000","4,872,000","4,443,000","10.96K","-3.18%"
"Sep 09, 2017","4,870,000","4,934,000","4,939,000","4,750,000","12.73K","-1.30%"
"Sep 08, 2017","4,934,000","5,082,000","5,118,000","4,700,000","17.31K","-2.91%"
"Sep 07, 2017","5,082,000","5,068,000","5,140,000","4,950,000","12.92K","0.28%"
"Sep 06, 2017","5,068,000","4,962,000","5,097,000","4,906,000","15.78K","2.14%"
"Sep 05, 2017","4,962,000","4,801,000","5,047,000","4,250,000","25.89K","3.35%"
"Sep 04, 2017","4,801,000","5,141,000","5,144,000","4,680,000","19.06K","-6.61%"
"Sep 03, 2017","5,141,000","5,105,000","5,295,000","4,900,000","15.60K","0.71%"
"Sep 02, 2017","5,105,000","5,355,000","5,510,000","4,860,000","20.36K","-4.67%"
"Sep 01, 2017","5,355,000","5,184,000","5,356,000","5,179,000","12.91K","3.30%"
"Aug 31, 2017","5,184,000","5,056,000","5,218,000","5,046,000","11.19K","2.53%"
"Aug 30, 2017","5,056,000","5,091,000","5,170,000","4,975,000","12.50K","-0.69%"
"Aug 29, 2017","5,091,000","4,910,000","5,139,000","4,880,000","17.35K","3.69%"
"Aug 28, 2017","4,910,000","4,887,000","4,916,000","4,770,000","14.89K","0.47%"
"Aug 27, 2017","4,887,000","4,913,000","4,959,000","4,880,000","8.71K","-0.53%"
"Aug 26, 2017","4,913,000","4,910,000","4,919,000","4,852,000","8.82K","0.06%"
"Aug 25, 2017","4,910,000","4,841,000","4,973,000","4,830,000","15.82K","1.43%"
"Aug 24, 2017","4,841,000","4,682,000","4,961,000","4,658,000","18.16K","3.40%"
"Aug 23, 2017","4,682,000","4,598,000","4,796,000","4,555,000","20.64K","1.83%"
"Aug 22, 2017","4,598,000","4,515,000","4,635,000","4,090,000","30.00K","1.84%"
"Aug 21, 2017","4,515,000","4,730,000","4,757,000","4,510,000","22.99K","-4.55%"
"Aug 20, 2017","4,730,000","4,809,000","4,849,000","4,723,000","15.01K","-1.64%"
"Aug 19, 2017","4,809,000","4,771,000","4,900,000","4,601,000","34.44K","0.80%"
"Aug 18, 2017","4,771,000","4,851,000","4,952,000","4,677,000","27.04K","-1.65%"
"Aug 17, 2017","4,851,000","4,952,000","5,055,000","4,850,000","35.20K","-2.04%"
"Aug 16, 2017","4,952,000","4,869,000","4,965,000","4,612,000","45.46K","1.70%"
"Aug 15, 2017","4,869,000","4,957,000","5,140,000","4,511,000","71.81K","-1.78%"
"Aug 14, 2017","4,957,000","4,720,000","4,960,000","4,560,000","48.36K","5.02%"
"Aug 13, 2017","4,720,000","4,482,000","5,080,000","4,300,000","73.72K","5.31%"
"Aug 12, 2017","4,482,000","4,177,000","4,500,000","4,111,000","42.73K","7.30%"
"Aug 11, 2017","4,177,000","3,868,000","4,200,000","3,861,000","31.86K","7.99%"
"Aug 10, 2017","3,868,000","3,798,000","3,890,000","3,769,000","12.81K","1.84%"
"Aug 09, 2017","3,798,000","3,865,000","3,883,000","3,600,000","21.96K","-1.73%"
"Aug 08, 2017","3,865,000","3,744,000","3,958,000","3,699,000","43.15K","3.23%"
"Aug 07, 2017","3,744,000","3,523,000","3,784,000","3,461,000","24.65K","6.27%"
"Aug 06, 2017","3,523,000","3,563,000","3,663,000","3,420,000","22.23K","-1.12%"
"Aug 05, 2017","3,563,000","3,164,000","3,566,000","3,156,000","53.54K","12.61%"
"Aug 04, 2017","3,164,000","3,093,000","3,198,000","3,059,000","29.69K","2.30%"
"Aug 03, 2017","3,093,000","3,043,000","3,111,000","3,040,000","8.67K","1.64%"
"Aug 02, 2017","3,043,000","3,055,000","3,087,000","3,024,000","6.17K","-0.39%"
"Aug 01, 2017","3,055,000","3,190,000","3,196,000","2,998,000","14.24K","-4.23%"
"Jul 31, 2017","3,190,000","3,108,000","3,198,000","3,054,000","17.34K","2.64%"
"Jul 30, 2017","3,108,000","3,064,000","3,148,000","3,001,000","16.83K","1.44%"
"Jul 29, 2017","3,064,000","3,192,000","3,193,000","2,960,000","31.80K","-4.01%"
"Jul 28, 2017","3,192,000","2,989,000","3,238,000","2,989,000","51.40K","6.79%"
"Jul 27, 2017","2,989,000","2,851,000","3,001,000","2,840,000","16.98K","4.84%"
"Jul 26, 2017","2,851,000","2,931,000","2,977,000","2,763,000","18.09K","-2.73%"
"Jul 25, 2017","2,931,000","3,064,000","3,084,000","2,759,000","31.28K","-4.34%"
"Jul 24, 2017","3,064,000","3,044,000","3,089,000","3,003,000","13.71K","0.66%"
"Jul 23, 2017","3,044,000","3,120,000","3,141,000","2,980,000","22.45K","-2.44%"
"Jul 22, 2017","3,120,000","2,974,000","3,197,000","2,950,000","32.88K","4.91%"
"Jul 21, 2017","2,974,000","3,235,000","3,244,000","2,916,000","38.44K","-8.07%"
"Jul 20, 2017","3,235,000","2,641,000","3,399,000","2,621,000","42.26K","22.49%"
"Jul 19, 2017","2,641,000","2,764,000","2,766,000","2,510,000","23.02K","-4.45%"
"Jul 18, 2017","2,764,000","2,643,000","2,830,000","2,445,000","30.26K","4.58%"
"Jul 17, 2017","2,643,000","2,213,000","2,676,000","2,164,000","23.88K","19.43%"
"Jul 16, 2017","2,213,000","2,214,000","2,334,000","1,800,000","22.05K","-0.05%"
"Jul 15, 2017","2,214,000","2,632,000","2,637,000","2,085,000","19.22K","-15.88%"
"Jul 14, 2017","2,632,000","2,822,000","2,823,000","2,600,000","12.41K","-6.73%"
"Jul 13, 2017","2,822,000","2,893,000","2,940,000","2,804,000","11.30K","-2.45%"
"Jul 12, 2017","2,893,000","2,859,000","2,893,000","2,789,000","13.89K","1.19%"
"Jul 11, 2017","2,859,000","2,959,000","2,978,000","2,705,000","16.45K","-3.38%"
"Jul 10, 2017","2,959,000","3,019,000","3,035,000","2,789,000","11.00K","-1.99%"
"Jul 09, 2017","3,019,000","3,085,000","3,098,000","3,014,000","5.36K","-2.14%"
"Jul 08, 2017","3,085,000","3,076,000","3,086,000","2,931,000","8.70K","0.29%"
"Jul 07, 2017","3,076,000","3,117,000","3,125,000","3,040,000","10.48K","-1.32%"
"Jul 06, 2017","3,117,000","3,113,000","3,129,000","3,078,000","7.66K","0.13%"
"Jul 05, 2017","3,113,000","3,142,000","3,150,000","3,042,000","11.21K","-0.92%"
"Jul 04, 2017","3,142,000","3,083,000","3,168,000","3,075,000","12.56K","1.91%"
"Jul 03, 2017","3,083,000","3,009,000","3,150,000","3,001,000","14.52K","2.46%"
"Jul 02, 2017","3,009,000","3,060,000","3,060,000","2,929,000","11.15K","-1.67%"
"Jul 01, 2017","3,060,000","3,079,000","3,099,000","3,012,000","9.47K","-0.62%"
"Jun 30, 2017","3,079,000","3,062,000","3,124,000","3,052,000","11.88K","0.56%"
"Jun 29, 2017","3,062,000","3,134,000","3,145,000","3,030,000","14.79K","-2.30%"
"Jun 28, 2017","3,134,000","3,155,000","3,179,000","3,030,000","20.72K","-0.67%"
"Jun 27, 2017","3,155,000","3,285,000","3,290,000","2,889,000","26.13K","-3.96%"
"Jun 26, 2017","3,285,000","3,387,000","3,397,000","3,095,000","21.99K","-3.01%"
"Jun 25, 2017","3,387,000","3,365,000","3,450,000","3,304,000","11.07K","0.65%"
"Jun 24, 2017","3,365,000","3,451,000","3,451,000","3,340,000","14.78K","-2.49%"
"Jun 23, 2017","3,451,000","3,453,000","3,494,000","3,400,000","18.63K","-0.06%"
"Jun 22, 2017","3,453,000","3,429,000","3,482,000","3,350,000","21.24K","0.70%"
"Jun 21, 2017","3,429,000","3,425,000","3,545,000","3,280,000","34.02K","0.12%"
"Jun 20, 2017","3,425,000","3,234,000","3,499,000","3,229,000","27.07K","5.91%"
"Jun 19, 2017","3,234,000","3,163,000","3,240,000","3,163,000","17.91K","2.24%"
"Jun 18, 2017","3,163,000","3,223,000","3,243,000","3,120,000","12.20K","-1.86%"
"Jun 17, 2017","3,223,000","3,052,000","3,250,000","3,040,000","18.09K","5.60%"
"Jun 16, 2017","3,052,000","3,061,000","3,083,000","2,993,000","14.65K","-0.29%"
"Jun 15, 2017","3,061,000","3,027,000","3,084,000","2,675,000","31.18K","1.12%"
"Jun 14, 2017","3,027,000","3,193,000","3,235,000","2,851,000","24.36K","-5.20%"
"Jun 13, 2017","3,193,000","3,208,000","3,270,000","3,176,000","20.94K","-0.47%"
"Jun 12, 2017","3,208,000","3,327,000","3,395,000","3,101,000","24.73K","-3.58%"
"Jun 11, 2017","3,327,000","3,280,000","3,330,000","3,235,000","19.14K","1.43%"
"Jun 10, 2017","3,280,000","3,265,000","3,336,000","3,251,000","18.58K","0.46%"
"Jun 09, 2017","3,265,000","3,273,000","3,335,000","3,238,000","16.94K","-0.24%"
"Jun 08, 2017","3,273,000","3,246,000","3,296,000","3,161,000","22.07K","0.83%"
"Jun 07, 2017","3,246,000","3,390,000","3,390,000","3,204,000","18.75K","-4.25%"
"Jun 06, 2017","3,390,000","3,188,000","3,449,000","3,185,000","32.90K","6.34%"
"Jun 05, 2017","3,188,000","3,061,000","3,193,000","3,060,000","18.12K","4.15%"
"Jun 04, 2017","3,061,000","3,110,000","3,120,000","3,053,000","12.15K","-1.58%"
"Jun 03, 2017","3,110,000","3,169,000","3,196,000","3,000,000","17.75K","-1.86%"
"Jun 02, 2017","3,169,000","3,142,000","3,196,000","3,053,000","20.77K","0.86%"
"Jun 01, 2017","3,142,000","3,035,000","3,158,000","3,030,000","14.49K","3.53%"
"May 31, 2017","3,035,000","3,144,000","3,156,000","2,963,000","23.35K","-3.47%"
"May 30, 2017","3,144,000","3,206,000","3,300,000","3,100,000","19.77K","-1.93%"
"May 29, 2017","3,206,000","3,149,000","3,340,000","2,966,000","21.06K","1.81%"
"May 28, 2017","3,149,000","3,152,000","3,400,000","2,850,000","22.33K","-0.10%"
"May 27, 2017","3,152,000","3,227,000","3,288,000","2,460,000","33.75K","-2.32%"
"May 26, 2017","3,227,000","4,199,000","4,200,000","2,900,000","36.65K","-23.15%"
"May 25, 2017","4,199,000","4,175,000","4,840,000","3,102,000","35.91K","0.57%"
"May 24, 2017","4,175,000","3,206,000","4,314,000","3,206,000","34.68K","30.22%"
"May 23, 2017","3,206,000","3,104,000","3,281,000","3,081,000","21.58K","3.29%"
